Unnamed: 0,CLEE,Id,Nombre,Clase_actividad,Estrato,Tipo_vialidad,Calle,Colonia,Ubicacion,Tipo,Longitud,Latitud,Consultorio
486,02004464111012251000000000U9,11367597,FARMACIA JIANAMED,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,DIEGO RIVERA,RIO,TIJUANA,FIJO,-117.01253968,32.52407659,NO
487,02004464112003051000000000U2,7633926,FARMACIA JIANAMED,FARMACIAS CON MINISUPER,0 a 5 personas,CALLE,DIEGO RIVERA,RIO,TIJUANA,FIJO,-117.01333871,32.52315021,NO
488,02002464111004701000000000U7,7622393,FARMACIA JJ,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,16 DE SEPTIEMBRE B,VICENTE GUERRERO ALGODONES,MEXICALI,FIJO,-114.73119043,32.7159272,NO
489,02004464111000811000000000U4,143929,FARMACIA JUAN DIEGO,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,SIN CALLE,PLAZA ALAMEDA,TIJUANA,FIJO,-116.95422543,32.53123118,NO
490,02004464111012401000000000U0,11174594,FARMACIA JULIA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,MUTUALISMO E,CENTRO,TIJUANA,FIJO,-117.0436504,32.53606957,NO
491,02004464111000241000000000U4,55365,FARMACIA JUNIO,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,BENITO JUAREZ SEGUNDA,CENTRO,TIJUANA,FIJO,-117.03442432,32.53557703,NO
492,02004464112003821000000000S8,10209070,FARMACIA KALIFORNIA,FARMACIAS CON MINISUPER,0 a 5 personas,CALLE,CARRILLO PUERTO TERCERA,CENTRO,TIJUANA,FIJO,-117.0353145,32.53418665,NO
493,02004464111003392000000000U2,54917,FARMACIA KARILUZ,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,CARRILLO PUERTO TERCERA,CENTRO,TIJUANA,FIJO,-117.03872604,32.5340158,NO
494,02004464111001811000000000U3,113945,FARMACIA KARIME,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,FRANCISCO I MADERO,URBANA EJIDO MURUA,TIJUANA,FIJO,-116.92404506,32.52476994,NO
495,02001464111000531000000000U4,56768,FARMACIA KENIAS,FARMACIAS SIN MINISUPER,0 a 5 personas,CARRETERA,TRANSPENINSULAR REFORMA,CHAPULTEPEC,ENSENADA,FIJO,-116.59032504,31.77764645,NO
496,02001464111000101000000000U6,63583,FARMACIA KRAKEN,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,PRIMERA ADOLFO LOPEZ MATEOS,CENTRO,ENSENADA,FIJO,-116.62779459,31.86363009,NO
497,02004464111003622000000000U2,55297,FARMACIA KRISTY,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,CARRILLO PUERTO  TERCERA,CENTRO,TIJUANA,FIJO,-117.03654424,32.53407638,NO
498,02004464111005931000000000U5,112748,FARMACIA LA CENTRAL,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,SIN CALLE,FERNANDEZ MURUA,TIJUANA,FIJO,-116.9592265,32.51837304,NO
499,02002464111002132000000000U7,148712,FARMACIA LA ECONOMICA,FARMACIAS SIN MINISUPER,0 a 5 personas,CARRETERA,ESTATAL NUMERO 1,VENUSTIANO CARRANZA,MEXICALI,FIJO,-115.16761168,32.2319089,NO
500,02002464111006901000000000U1,10803504,FARMACIA LA ECONOMICA,FARMACIAS SIN MINISUPER,0 a 5 personas,PROLONGACION,RIO PRESIDIO,LAZARO CARDENAS,MEXICALI,FIJO,-115.4229645,32.62130348,NO
501,02002464111007471000000000U4,10687996,FARMACIA LA ECONOMICA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,MIGUEL HIDALGO Y COSTILLA,GUADALUPE VICTORIA,MEXICALI,FIJO,-115.10389012,32.28678235,NO
502,02004464111005771000000000U5,120822,FARMACIA LA ECONOMICA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,ALLENDE,LA INDEPENDENCIA,TIJUANA,FIJO,-117.04506047,32.52658491,NO
503,02002464111003521000000000U0,86306,FARMACIA LA FORMULA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,REFORMA,PRIMERA SECCION,MEXICALI,FIJO,-115.49163041,32.66238156,NO
504,02004464111003712000000000U1,151818,FARMACIA LA GLORIETA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,DE LA AMISTAD,CENTRO,TIJUANA,FIJO,-117.02999617,32.54053001,NO
505,02004464112002882001000000U1,6770724,FARMACIA LA LINEA,FARMACIAS CON MINISUPER,0 a 5 personas,AVENIDA,DE LA AMISTAD,CENTRO,TIJUANA,FIJO,-117.03005238,32.54059469,NO
506,02004464111007861001069944M2,6814109,FARMACIA LA LINEA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,DE LA AMISTAD,CENTRO,TIJUANA,FIJO,-117.03004615,32.54059798,NO
507,02004464111012611000000000U4,9937822,FARMACIA LA LINEA OTAY,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,ACCESO A SENTRI,GARITA DE OTAY,TIJUANA,FIJO,-116.93740106,32.54536716,NO
508,02004464111001301000000000U5,59420,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,REVOLUCION,MORELOS,TIJUANA,FIJO,-117.03451093,32.52352402,NO
509,02004464111008451001018821S1,6866648,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,DURANGO,CACHO,TIJUANA,FIJO,-117.0282315,32.52104414,NO
510,02004464111001361000018821S9,54911,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,NIÑOS HEROES (B),CENTRO,TIJUANA,FIJO,-117.04005645,32.5349374,NO
511,02004464111004581000018821S9,114494,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,CAÑON GATO BRONCO (MANUEL J CLOUTHIER),EL LAGO SUR,TIJUANA,FIJO,-116.9182144,32.49891106,NO
512,02004464111000391001018821S7,54922,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,CARRILLO PUERTO (TERCERA),CENTRO,TIJUANA,FIJO,-117.03911805,32.5339799,NO
513,02004464111003732001018821S9,53318,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,NIÑOS HEROES (B),CENTRO,TIJUANA,FIJO,-117.04018047,32.53464989,NO
514,02004464111009371000018821S0,8524724,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,REVOLUCION,CENTRO,TIJUANA,FIJO,-117.03685547,32.53530747,NO
515,02004464111003202000018821S3,53322,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,CARRILLO PUERTO (TERCERA),CENTRO,TIJUANA,FIJO,-117.04070304,32.53382669,NO
516,02004464111008262001018821S2,6879375,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,CALLE,BENITO JUAREZ (SEGUNDA),CENTRO,TIJUANA,FIJO,-117.039123,32.53517097,NO
517,02004464111008312001018821S5,6866941,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,LAS BRISAS,TIJUANA,FIJO,-116.9656621,32.49851584,NO
518,02004464111008163001018821S2,6884557,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,31 a 50 personas,AVENIDA,INDEPENDENCIA,URBANA RIO TIJUANA,TIJUANA,FIJO,-117.01864066,32.53351634,NO
519,02004464111008092001018821S3,6880463,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,LAS FUENTES,TIJUANA,FIJO,-116.96716974,32.49913713,NO
520,02004464111004752001018821S6,146515,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,DE LOS INSURGENTES,RIO TIJUANA 3A ETAPA,TIJUANA,FIJO,-116.93241319,32.49567583,NO
521,02004464112001453001018821S2,154234,FARMACIA LA MAS BARATA,FARMACIAS CON MINISUPER,31 a 50 personas,BOULEVARD,GENERAL RODOLFO SANCHEZ TABOADA,AVIACION,TIJUANA,FIJO,-117.01189038,32.51854029,NO
522,02004464111004722001018821S9,122703,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,AGUA AZUL,LOMA BONITA,TIJUANA,FIJO,-117.05256503,32.48502241,NO
523,02004464111008272001018821S1,6866944,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,AGUA AZUL,LOMA BONITA,TIJUANA,FIJO,-117.05209909,32.48343772,NO
524,02004464111008292001018821S9,6866943,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,REAL DE BAJA CALIFORNIA,REAL DE SAN FRANCISCO,TIJUANA,FIJO,-116.84977291,32.48643997,NO
525,02004464111000381000018821S8,54904,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,BENITO JUAREZ (SEGUNDA),CENTRO,TIJUANA,FIJO,-117.03944025,32.5351438,NO
526,02004464111008322001018821S4,6866942,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,EL REFUGIO,FIDEICOMISO EL FLORIDO,TIJUANA,FIJO,-116.86426686,32.46627905,NO
527,02002464111004413001018821S9,6878608,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,CALZADA,JUSTO SIERRA,NUEVA,MEXICALI,FIJO,-115.45261796,32.6620901,NO
528,02002464111002373001018821S7,6422432,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,CALZADA,JUSTO SIERRA,NUEVA,MEXICALI,FIJO,-115.4526176,32.66205411,NO
529,02004464111006353001018821S1,6735804,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,BOULEVARD DE LOS FUNDADORES,MORELOS,TIJUANA,FIJO,-117.03574377,32.48260446,NO
530,02002464111003583000018821S0,84691,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,LAZARO CARDENAS,PLUTARCO ELIAS CALLES,MEXICALI,FIJO,-115.40893842,32.62456094,NO
531,02002464111003013000018821S8,86873,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,ADOLFO LOPEZ MATEOS,VILLAS CACHANILLAS   INDUSTRIAL,MEXICALI,FIJO,-115.47289192,32.65079975,NO
532,02004464111006412001018821S3,6757505,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,CALZADA,BENITO JUAREZ Y CALZADA LAZARO CARDENAS,LAS PALMAS,MEXICALI,FIJO,-115.44382214,32.62420316,NO
533,02004464111008183001018821S0,6878386,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,CALLE,HERNAN CORTEZ,EL SOLER,TIJUANA,FIJO,-117.07342703,32.53016257,NO
534,02004464111008343001018821S0,6867314,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,RUBIO,TIJUANA,FIJO,-116.94346744,32.48512078,NO
535,02004464111008372001018821S9,6867315,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,CAÑON GATO BRONCO (MANUEL J CLOUTHIER),RIO TIJUANA TERCERA SECCION,TIJUANA,FIJO,-116.93485385,32.49240595,NO
536,02004464111008203001018821S6,6878451,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,NOVENA,CENTRO,TIJUANA,FIJO,-117.0329696,32.52721804,NO
537,02004464112002623001018821S9,6755996,FARMACIA LA MAS BARATA,FARMACIAS CON MINISUPER,6 a 10 personas,CALLE,CASA BLANCA,LAS MISIONES,TIJUANA,FIJO,-116.89279641,32.5016021,NO
538,02004464111008252001018821S3,6867433,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,AGUA CALIENTE,REVOLUCION,TIJUANA,FIJO,-117.0179082,32.51889097,NO
539,02004464111008472001018821S7,6866782,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,BOULEVARD DE LOS FUNDADORES,EL RUBI,TIJUANA,FIJO,-117.0357442,32.48260278,NO
540,02004464111008482001018821S6,6866783,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,MAR AMARILLO,ALEMAN,TIJUANA,FIJO,-117.05944608,32.53382669,NO
541,02004464111008172001018821S3,6878749,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,EL PRADO,TIJUANA,FIJO,-116.98756818,32.5090108,NO
542,02004464111008303001018821S4,6866910,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,CORREDOR,TIJUANA - ROSARITON 200,REAL DE SAN SAN FRANCISCO,TIJUANA,FIJO,-116.85075893,32.48892329,NO
543,02004464111008062001018821S6,6881036,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,INDUSTRIAL,OTAY,TIJUANA,FIJO,-116.93192057,32.53565712,NO
544,02004464111008122001018821S8,6881783,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,AVENIDA,DE LOS HEROES,BUENA VISTA,TIJUANA,FIJO,-116.98663493,32.52123031,NO
545,02004464111008362001018821S0,6867316,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,AVENIDA,LAS PALMAS,LAS PALMAS,TIJUANA,FIJO,-116.98568468,32.50376895,NO
546,02004464111008382001018821S8,6885961,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,TRSIDENCIAL DE MONTECZUMA,DE CORTEZ,TIJUANA,FIJO,-116.9691032,32.47808475,NO
547,02004464111008192001018821S1,6878450,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,BAJA CALIFORNIA,TIJUANA,FIJO,-116.93401902,32.47220517,NO
548,02004464111008352001018821S1,6867317,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,FLORIDO,JARDIN DORADO,TIJUANA,FIJO,-116.88970581,32.5189121,NO
549,02004464111008463001018821S6,6884372,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,HERMOSILLO,SONORA,TIJUANA,FIJO,-116.97474746,32.49646022,NO
550,02003464111000343001018821S0,6867318,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,AVENIDA,NUEVO LEON,JARDINES DEL PEDREGAL,TECATE,FIJO,-116.62900446,32.56537706,NO
551,02002311830000141001018821S4,67027,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALZADA,CUAUHTEMOC (AVIACION),AVIACION,MEXICALI,FIJO,-115.43956797,32.65802476,NO
552,02002464111004393001018821S3,6886256,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,ANAHUAC,JUVENTUD DEMOCRATICA 2000,MEXICALI,FIJO,-115.47839801,32.60378937,NO
553,02004464111008103001018821S8,6880510,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,TERCERA OESTE,GARITA DE OTAY,TIJUANA,FIJO,-116.94121567,32.54321153,NO
554,02004464111009771000018821S1,8901323,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,DIAZ MIRON (CUARTA),CENTRO,TIJUANA,FIJO,-117.03356806,32.53312529,NO
555,02004464111009391000018821S8,7759535,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,CONSTITUCION,CENTRO,TIJUANA,FIJO,-117.03819396,32.53278199,NO
556,02004464111009711000018821S7,8465074,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,PSO RIO TIJUANA,URBANA RIO TIJUANA,TIJUANA,FIJO,-117.01791462,32.51889371,NO
557,02004464111009681000018821S2,8242042,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,CALLE,AEROPUERTO,LA PECHUGA,TIJUANA,FIJO,-116.95051323,32.5322298,NO
558,02002464111005451000018821S8,8838292,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,AVENIDA,FRANCISCO I  MADERO (SEXTA),NUEVA,MEXICALI,FIJO,-115.46220458,32.66675862,NO
559,02002464111005231000018821S4,8236055,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,NOVENA,PALMAR DE SANTA ANITA,MEXICALI,FIJO,-115.38741973,32.62749809,NO
560,02002464111005411000018821S2,8251144,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,LAZARO CARDENAS,VILLA FONTANA,MEXICALI,FIJO,-115.408843,32.62453663,NO
561,02002464111006403000018821S8,9405914,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,LAZARO CARDENAS,DIVISION DEL NORTE,MEXICALI,FIJO,-115.37803841,32.60513942,NO
562,02002464111006413000018821S7,9452548,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,LAZARO CARDENAS,CARBAJAL,MEXICALI,FIJO,-115.43043313,32.62468029,NO
563,02004464111011513000018821S3,9415320,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,GENERAL L RODRIGUEZ,DAVILA,TIJUANA,FIJO,-117.02219989,32.51734335,NO
564,02004464111011533000018821S1,9408356,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,OTRO(ESPECIFIQUE),SONORA,EJIDO FRANCISCO VILLA 2DA SECCION,TIJUANA,FIJO,-116.84881003,32.48036345,NO
565,02004464111011543000018821S0,9422708,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,SALVATIERRA,FLORES MAGON,TIJUANA,FIJO,-117.05273699,32.48355019,NO
566,02004464111011563000018821S8,9422710,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,AVENIDA DE LAS FERIAS (INDEPENDENCIA),ADOLFO LOPEZ MATEOS,TIJUANA,FIJO,-116.99110128,32.49767267,NO
567,02004464111011573000018821S7,9453285,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,ANDADOR,ORIETE,FLORIDO SECCION 1,TIJUANA,FIJO,-116.86412236,32.46648738,NO
568,02004464111011553000018821S9,9422709,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,PASEO CENTENARIO TIJUANA,URBANA RIO TIJUANA,TIJUANA,FIJO,-117.02306253,32.53620054,NO
569,02002464111006423000018821S6,9419806,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,RIO CULIACAN,PROHOGAR,MEXICALI,FIJO,-115.43260331,32.65051887,NO
570,02001464111002973000018821S6,9457092,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,AVENIDA,REFORMA (16 DE SEPTIEMBRE),DIAMANTE BAHIA,ENSENADA,FIJO,-116.60549568,31.85555733,NO
571,02004464111011493000018821S8,9405532,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,CALLE,SENADOR MONZON,EL RUBI SAN ANTONIO DE LOS BUENOS,TIJUANA,FIJO,-117.03234589,32.4887768,NO
572,02001464111002963000018821S7,9402539,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,LAS PALMAS (16 DE SEPTIEMBRE),ACAPULCO,ENSENADA,FIJO,-116.60571583,31.83446695,NO
573,02004464111008282001018821S0,6879453,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,CONSTITUCION,CENTRO,TIJUANA,FIJO,-117.03831499,32.53374702,NO
574,02001464111002983000018821S5,9419807,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALZADA,CORTEZ,CARLOS PACHECO AYUNTAMIENTO,ENSENADA,FIJO,-116.5820034,31.86389986,NO
575,02004464111011583000018821S6,9393316,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,CUAUHTEMOC SUR PONIENTE,MARRON DAVILA,TIJUANA,FIJO,-117.02259845,32.52125936,NO
576,02002464111006503000018821S5,9399065,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,ADOLFO LOPEZ MATEOS,INDUSTRIAL PRIMERA SECCION,MEXICALI,FIJO,-115.47289221,32.65080007,NO
577,02005464111000953000018821S1,9464849,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,CARRETERA,LIBRE TIJUANA A ROSARITO,PLAN LIBERTADOR,PLAYAS DE ROSARITO,FIJO,-117.04710713,32.40917703,NO
578,02002464111006563000018821S9,9393309,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,AVENIDA,RIO CONCEPCION (AV DE LA TRANQUILIDAD),GONZALEZ ORTEGA PONIENTE 3,MEXICALI,FIJO,-115.40512645,32.60856612,NO
579,02002464111006553000018821S0,9456156,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALZADA,ROSA DEL DESIERTO,VALLE DEL PEDREGAL,MEXICALI,FIJO,-115.35723692,32.58088481,NO
580,02002464111006523000018821S3,9393308,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,MICHOACAN,PUEBLO NUEVO,MEXICALI,FIJO,-115.51049059,32.65623937,NO
581,02003464111000583000018821S1,9457114,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,BOULEVARD,UNIVERSIDAD,GUAJARDO,TECATE,FIJO,-116.624772,32.5615579,NO
582,02002464111006533000018821S2,9439062,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,TAPICEROS,INDUSTRIAL,MEXICALI,FIJO,-115.46745823,32.65221495,NO
583,02004464111009381000018821S9,8567829,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,REVOLUCION,CENTRO,TIJUANA,FIJO,-117.03705901,32.53530329,NO
584,02004464111011613000018821S1,9399040,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,SANCHEZ TABOADA,SANCHEZ TABOADA,TIJUANA,FIJO,-116.97272643,32.45671282,NO
585,02002464111006513000018821S4,9463811,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,OAXACA,ORIZABA,MEXICALI,FIJO,-115.52952148,32.65432394,NO
586,02005464111000963000018821S0,9439094,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,SHARP,AMPLEACION BENITO JUAREZ,PLAYAS DE ROSARITO,FIJO,-117.05078121,32.39184649,NO
587,02002464111006493000018821S9,9393341,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALZADA,INDEPENDENCIA,INSURGENTE OESTE,MEXICALI,FIJO,-115.45138994,32.6363616,NO
588,02004464111011603000018821S2,9422334,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,PARCELA 77,TIJUANA,FIJO,-116.93626979,32.47710768,NO
589,02002464111006543000018821S1,9456326,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,GENERAL ALVARO OBREGON,SEGUNDA SECCION,MEXICALI,FIJO,-115.47757857,32.66273304,NO
590,02005464111000973000018821S9,9422335,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,CALLE,ROSARITO,EDUARDO CROSTHWHITE,PLAYAS DE ROSARITO,FIJO,-117.0500816,32.35350959,NO
591,02001464111002993000018821S4,9439063,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,11 a 30 personas,AVENIDA,MEXICO (16 DE SEPTIEMBRE),BAHIA,ENSENADA,FIJO,-116.59342269,31.85956128,NO
592,02004464111012751000018821S8,11058144,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLEJON,MAZATLAN,BUENOS AIRES NORTE,TIJUANA,FIJO,-116.89272712,32.51343411,NO
593,02004464111008332001018821S3,6866940,FARMACIA LA MAS BARATA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,CONTRERAS,TIJUANA,FIJO,-116.96716383,32.49913379,NO
594,02003464111000573000018821S2,9467412,FARMACIA LA MAS BATARA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,BENITO JUAREZ,ROMERO,TECATE,FIJO,-116.63352965,32.57310666,NO
595,02004464111012411000000000U9,10653271,FARMACIA LA MICHOACANA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,MICHOACAN,LAS TORRES,TIJUANA,FIJO,-116.89260329,32.54759558,NO
596,02005464111000421000000000U9,6499682,FARMACIA LA MISION,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,SIN CALLE,SANTA ANITA,PLAYAS DE ROSARITO,FIJO,-116.86297658,32.09926085,NO
597,02002464111001992000005809S5,58792,FARMACIA LA PAZ,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,REFORMA,SECCION SEGUNDA,MEXICALI,FIJO,-115.47815676,32.66405209,NO
598,02002464111003921000005809S2,6712804,FARMACIA LA PAZ,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,CALLE DEL HOSPITAL,CENTRO CIVICO,MEXICALI,FIJO,-115.47476132,32.64581739,NO
599,02002464111006311000005809S3,9469639,FARMACIA LA PAZ,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,VILLAFONTANA II SECCION,MEXICALI,FIJO,-115.49849029,32.62395269,NO
600,02004464111011161000005809S1,9438371,FARMACIA LA PAZ,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,PASEO DE LAS PLAYAS DE TIJUANA,PLAYAS DETIJUANA SECCION TERRAZAS,TIJUANA,FIJO,-117.11611259,32.53430702,NO
601,02004464112002101010005809S6,6345702,FARMACIA LA PAZ,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,PASEO RIO TIJUANA,URBANA RIO TIJUANA,TIJUANA,FIJO,-117.00968041,32.52699129,NO
602,02004433110000751010005809S2,6284828,FARMACIA LA PAZ,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,SANCHEZ TABOADA,URBANA RIO TIJUANA,TIJUANA,FIJO,-117.00778876,32.52536854,NO
