,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
753,02004464112001952001000219S3,6287405,FARMACIA ROMA CASA BLANCA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,CALLE,VALLE DE LA TRINIDAD,5501.0,,LAS AMERICAS ESTE,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6648212424.0,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.89224735,32.50126173,,,
754,02004464112001413002000219S6,6283045,FARMACIA ROMA CENTRO CALLE 5TA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,EMILIANO ZAPATA (QUINTA),900.0,,ZONA CENTRO,22000.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.03804295,32.53171534,,,
755,02004464112001663002000219S6,6286325,FARMACIA ROMA CENTRO COMERCIAL PLAZA EL REFUGIO,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,EL REFUGIO,25420.0,14.0,EL FLORIDO,22237.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.88048733,32.46148419,,,
756,02004464112001232001000219S0,6283230,FARMACIA ROMA CENTRO MEDICO LIBERTAD,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,GABRIEL HERNÁNDEZ (10),101.0,,LIBERTAD PARTE BAJA,22400.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.01509294,32.53721551,,,
757,02002464112002613000000219S4,11843667,FARMACIA ROMA CETYS,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALZADA,Calzada Cetys,4101.0,,FLORES MAGON,,"MEXICALI, Mexicali, BAJA CALIFORNIA",6648212424.0,MBECERRA@ARMACIASROMA.COM,WWW.ROMA.COM,Fijo,-115.37653022,32.65317254,,,
758,02004464112001673001000219S5,6283569,FARMACIA ROMA CHAPULTEPEC,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,SONORA,3409.0,,CHAPULTEPEC,22020.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIAROMA.COM,Fijo,-117.01325845,32.51139691,,,
759,02004464112001553001000219S9,6283784,FARMACIA ROMA COLORADO MATAMOROS,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,RUTA INDEPENDENCIA,21725.0,,LAS AMERICAS,22215.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.89023298,32.49835023,CENTRO Y PLAZA COMERCIAL,PLAZA COLORADO MATAMOROS,SN
760,02004464112002982001000219S9,6866875,FARMACIA ROMA CONQUSITADOR,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,BOULEVARD,AGUA CALIENTE,10750.0,,AVIACION,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6648212424.0,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.00858998,32.51349589,,,
761,02004464112001833001000219S5,6284013,FARMACIA ROMA CORREDOR 2000,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,CORREDOR 2000,24987.0,,MARIANO MATAMOROS,22205.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.84983745,32.49694874,,,
762,02004464112002963001000219S9,6879092,FARMACIA ROMA EL DORADO,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,CALZADA,GENERAL LÁZARO CÁRDENAS,24210.0,,EJIDO FRANCISCO VILLA SEGUNDA SECCION,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6648212424.0,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.85503724,32.48994098,,,
763,02004464112000992001000219S0,6286120,FARMACIA ROMA FUNDADORES,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,BOULEVARD DE LOS FUNDADORES,1000.0,,SAN ANTONIO DE LOS BUENOS,22630.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.03094177,32.49264489,,,
764,02004464112001733001000219S7,6286281,FARMACIA ROMA GUAYCURA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,AVENIDA,COCHIMÍES,18480.0,821.0,GUAYCURA,22216.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.91672272,32.48983833,,,
765,02004464112001963001000219S0,6287734,FARMACIA ROMA HIPODROMO,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,AVENIDA,HIPÓDROMO,20.0,,CD GRAL ESCOBEDO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.99950078,32.50796368,,,
766,02001464112000503001000219S1,6287733,FARMACIA ROMA INDEPENDENCIA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,AVENIDA,REFORMA,5.0,,INDEPENDENCIA,22840.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.60648373,31.86032164,,,
767,02004464112002903000000219S5,6882799,FARMACIA ROMA INDEPENDENCIA CALLE 9NA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,AVENIDA,JOSÉ MARÍA MORELOS Y PAVÓN,1693.0,,INDEPENDENCIA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.04514697,32.52674167,,,
768,02002464112000792001000219S8,6286119,FARMACIA ROMA JUSTO SIERRA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALZADA,JUSTO SIERRA,51.0,16.0,CUAHUTEMOC,21200.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-115.45232759,32.65792591,,,
769,02004464112002953000000219S0,6878512,FARMACIA ROMA LA GLORIA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,CALLE,CUAUHTÉMOC SUR,10180.0,,LA JOYA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.01460882,32.44441319,,,
770,02004464112001423001000219S5,6283905,FARMACIA ROMA LA MESA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,GUSTAVO DÍAZ ORDAZ,1351.0,,LA MESA,22450.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIAROMA.COM,Fijo,-116.97772025,32.50530333,,,
771,02004464112001463001000219S1,6286118,FARMACIA ROMA LA PAJARITA SANTA FE,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,ROSARIO,7002.0,1.0,LOMAS DEL MAR,22564.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIAROMA.COM,Fijo,-117.03566944,32.44378961,CENTRO Y PLAZA COMERCIAL,PLAZA LA PAJARITA,1
772,02004464112001981001000219S2,6287406,FARMACIA ROMA LAS CALIFORNIAS,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,BOULEVARD,CUAUHTÉMOC NORTE,6046.0,,LAS CALIFORNIAS,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6648212424.0,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.99611061,32.53913288,,,
773,02004464112002693000000219S2,6778837,FARMACIA ROMA LAS FUENTES,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,AVENIDA,LAS FUENTES,22001.0,,HACIENDA SANTA MARIA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FAMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.84597638,32.46950911,,,
774,02004464112002662000000219S7,6778784,FARMACIA ROMA LATINOS,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,AVENIDA,PASEO REFORMA,9002.0,,REFORMA,22180.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.95370465,32.46859987,,,
775,02004464112001643001000219S8,6283043,FARMACIA ROMA LIMON LIBERTAD,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALZADA,DEFENSORES DE BAJA CALIFORNIA,1.0,2.0,LIBERTAD,22400.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PAULINA.FRANCO@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.01169318,32.53060136,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL LIMON,SN
776,02004464112002702001000219S1,6778902,FARMACIA ROMA LOMA BONITA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,NUEVA AURORA,0.0,7.0,LOMA BONITA NORTE,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.0503078,32.483107,,,
777,02004464112001883001000219S0,6282837,FARMACIA ROMA LOMAS DEL REFUGIO,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CARRETERA,DE LAS PRIMAVERAS,12300.0,,FLORIDO 1RA SECCION,22237.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.82642302,32.4564484,,,
778,02002464112001523001000219S6,6701491,FARMACIA ROMA MADERO,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,AVENIDA,FRANCISCO I MADERO,1006.0,,SEGUNDA SECCION,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-115.47781165,32.66543352,,,
779,02004464112001873001000219S1,6282836,FARMACIA ROMA MAGISTERIAL,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,UNO PONIENTE,20803.0,807.0,MAGISTERIAL,22470.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.9040109,32.54378708,,,
780,02005464112000223000000219S7,6879711,FARMACIA ROMA MAZATLAN,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,ALFREDO BONFIL (LIBRE TIJUANA-ROSARITO),1.0,,EJIDO MAZATLAN,,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.0496726,32.34541667,,,
781,02004464112001933001000219S3,6284012,FARMACIA ROMA MIRADOR,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,MIRADOR,0.0,,EL MIRADOR,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6648212424.0,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.08938344,32.52905442,,,
782,02004464112001902002000219S8,6287403,FARMACIA ROMA MURUA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,PRIMERA,2805.0,,EX EJIDO CHILPANCINGO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.92551382,32.52395193,,,
783,02003464112000052001000219S5,6286282,FARMACIA ROMA PALACIO,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,CALLE,PRESIDENTE PASCUAL ORTIZ RUBIO,22.0,,ZONA CENTRO,21400.0,"TECATE, Tecate, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.62586788,32.57272339,,,
784,02004464112002673001000219S4,6778860,FARMACIA ROMA PASEO DE LOS HEROES,,Farmacias con minisúper,11 a 30 personas,CALLE,PASEO DE LOS HÉROES,9211.0,,ZONA RIO TIJUANA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.02548603,32.53026312,,,
785,02004464112001182002000219S7,6286116,FARMACIA ROMA PLAZA CORTEZ SANCHEZ TABOADA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,SÁNCHEZ TABOADA,7565.0,24.0,CORTEZ,22190.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.96930824,32.47735112,CENTRO Y PLAZA COMERCIAL,PLAZA CORTEZ,24
786,02004464112001603001000219S2,6286279,FARMACIA ROMA PLAZA DORADA OTAY,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,ALBERTO LIMÓN PADILLA,18280.0,123.0,OTAY CONSTITUYENTES,22436.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.93312773,32.53506389,CENTRO Y PLAZA COMERCIAL,PLAZA DORADA OTAY,SN
787,02005464112000191002000219S6,6774819,FARMACIA ROMA PLAZA GIRAMAR JUAREZ,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,BENITO JUÁREZ,20011.0,123.0,VILLA FLORESTA,22703.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.06029591,32.36690155,CENTRO Y PLAZA COMERCIAL,PLAZA GIRAMAR JUAREZ,123
788,02004464112001593001000219S5,6283567,FARMACIA ROMA PLAZA MISION SOLER,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,HERNAN CORTEZ,1.0,,SOLER,22530.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.07370752,32.52986729,CENTRO Y PLAZA COMERCIAL,PLAZA MISION SOLER,SN
789,02004464112001493001000219S8,6286853,FARMACIA ROMA PLAZA ROMA MATAMOROS,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,CAMINO GUADALUPE VICTORIA,22219.0,,MARIANO MATAMOROS CENTRO,22234.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.88030095,32.4800106,,,
790,02001464112000491002000219S9,6287731,FARMACIA ROMA PORTICOS,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,PROLONGACION,LÁZARO CÁRDENAS,310.0,,PARQUE INDUSTRIAL CHAPULTEPEC,22785.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.58512774,31.7831961,,,
791,02001464112000473001000219S7,6284972,FARMACIA ROMA REFORMA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CARRETERA,TRANSPENINSULAR (REFORMA),202.0,,ACAPULCO,22835.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.60210276,31.83686014,,,
792,02004464112002732000000219S8,6785358,FARMACIA ROMA RIBERA DEL BOSQUE,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,CALLE,PEÑÓN,2334.0,,SECCION DEL PEÑON,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.87351717,32.53049004,,,
793,02004464112001891002000219S3,6282838,FARMACIA ROMA RIO SANCHEZ TABOADA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,QUINTANA ROO,1511.0,,ZONA ESTE,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.02844275,32.52994758,,,
794,02004464112001923001000219S4,6282834,FARMACIA ROMA SALVATIERRA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,AVENIDA,PADRE SALVATIERRA,7272.0,,SALVATIERRA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.06788161,32.48378021,,,
795,02005464112000133002000219S8,6286280,FARMACIA ROMA SAN JUAN CONSTITUCION,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,ARTÍCULO 27 CONSTITUCIONAL,1.0,,CONSTITUCION,,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.05394969,32.36582055,,,
796,02002464112001073001000219S2,6287404,FARMACIA ROMA SANTA BARBARA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,CALLE,SANTA ISABEL,798.0,,LADRILLEROS,21137.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-115.52287049,32.64677192,,,
797,02004464112003003000000219S3,6866874,FARMACIA ROMA SIMON BOLIVAR,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,BOULEVARD,SIMÓN BOLÍVAR,9609.0,,LOS VENADOS,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.92408979,32.46347316,,,
798,02004464112002473000000219S9,120690,FARMACIA ROMA SMMT,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,AVENIDA,ABRAHAM GONZÁLEZ,0.0,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.0576586,32.5143474,,,
799,02004464112001062001000219S1,6284011,FARMACIA ROMA TERAN TERAN,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,HÉCTOR TERÁN TERÁN,2603.0,,JARDIN DORADO,22200.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.89074332,32.52362323,,,
800,02002464112002661000000219S3,11724485,FARMACIA ROMA TERAN TERAN,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,CALZADA,Unión (Calzada Héctor Terán Terán),1060.0,,CAMINO VIEJO,,"MEXICALI, Mexicali, BAJA CALIFORNIA",6648212424.0,MBECERRA@ARMACIASROMA.COM,WWW.ROMA.COM,Fijo,-115.49384246,32.61311896,,,
801,02004464112002683000000219S3,6778836,FARMACIA ROMA TERRAZAS DEL VALLE,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,CALLE,PASEO DE LAS LOMAS,16.0,,TERRAZAS DEL VALLE,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.8277048,32.48936909,,,
802,02004464112001971002000219S3,6284936,FARMACIA ROMA TOMAS AQUINO,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,CALZADA,TECNOLÓGICO,13355.0,,TOMAS AQUINO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.9825639,32.52898793,,,
803,02004464112001523002000219S2,6287490,FARMACIA ROMA TORRE AGUACALIENTE,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,AGUA CALIENTE,8431.0,1.0,JUAREZ,22040.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.03232596,32.52291925,,,
804,02004464112001743001000219S6,6283803,FARMACIA ROMA TROPICANA CACHO,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,CUAUHTÉMOC SUR ORIENTE,2801.0,,DAVILA,22044.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.02129392,32.51690989,CENTRO Y PLAZA COMERCIAL,TROPICANA CACHO,SN
805,02004464112002653001000219S6,6778780,FARMACIA ROMA URBI VILLAS DEL PRADO,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,0 a 5 personas,CALLE,PASEO DE LOS VOLCANES,4.0,,URBI VILLAS DEL PRADO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6648212424.0,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIAROMA.COM,Fijo,-116.96522962,32.42518076,,,
806,02004464112001613001000219S1,6286451,FARMACIA ROMA VILLA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,AVENIDA,ABRAHAM GONZÁLEZ,2912.0,,FRANCISCO VILLA,22615.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PAULINA.FRANCO@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-117.05766514,32.51436911,,,
807,02004464112001693001000219S3,6286849,FARMACIA ROMA VILLAFLORESTA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,BOULEVARD,GUSTAVO DÍAZ ORDAZ,16139.0,123.0,LA MESA,22127.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.93709149,32.47890097,,,
808,02004464112001473001000219S0,6286852,FARMACIA ROMA VILLAFONTANA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,BOULEVARD,PARALELO 28 (MATAMOROS) (CUCAPAH),22447.0,,VILLA FONTANA,22205.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.8679999,32.51379155,,,
809,02001464112000482001000219S8,6285032,FARMACIA ROMA VISTA HERMOSA,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,6 a 10 personas,CARRETERA,TRANSPENINSULAR (REFORMA),4526.0,,EL NARANJO,22785.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,MBECERRA@FARMACIASROMA.COM,WWW.FARMACIASROMA.COM,Fijo,-116.59755992,31.81436666,,,
810,02001464112000973000000219S6,11737905,FARMACIA ROMA ZERTUCHE,FARMACIAS MODERNAS DE TIJUANA SA DE CV,Farmacias con minisúper,11 a 30 personas,AVENIDA,General Manuel Ávila Camacho,394.0,,EX EJIDO CHAPULTEPEC,,"ENSENADA, Ensenada, BAJA CALIFORNIA",6648212424.0,MBECERRA@ARMACIASROMA.COM,WWW.ROMA.COM,Fijo,-116.59084717,31.8108289,,,
811,02005464111000681000000000U8,6949113,FARMACIA ROSARITO,,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,BENITO JUAREZ,907.0,16.0,MAGISTERIAL,22703.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.056461,32.34020974,EDIFICIO COMERCIAL Y DE SERVICIOS,OCEANA PLAZA,16
812,02002464112001881000000000U8,8361792,FARMACIA ROSS,,Farmacias con minisúper,0 a 5 personas,CALZADA,CHETUMAL,0.0,,SAN FELIPE 1,21850.0,"SAN FELIPE                                                                                                    , San Felipe, BAJA CALIFORNIA",6863503794.0,ROSAURACOTA70@GMAIL.COM,,Fijo,-114.84532738,31.02648194,,,
813,02004464111002501000000000U9,146563,FARMACIA ROYEMA,,Farmacias sin minisúper,0 a 5 personas,CALLE,PASEO DEL GUAYCURA,21306.0,0.0,AMPLIACION GUAYCURA,22214.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646273455.0,,,Fijo,-116.9195923,32.51038437,,,
814,02004464111005251000000000U8,104709,FARMACIA RUBI,,Farmacias sin minisúper,0 a 5 personas,CALLE,PASEO DE LAS LOMAS,38.0,0.0,TERRAZAS DEL VALLE,22245.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6643479870.0,,,Fijo,-116.82878209,32.49075734,,,
815,02002464111000331000000000U7,52564,FARMACIA SABIN,,Farmacias sin minisúper,0 a 5 personas,CALLE,SAN SEBASTIAN VIZCAINO,0.0,0.0,BAJA CALIFORNIA,21130.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865538180.0,,,Fijo,-115.51198175,32.64944268,,,
816,02004464111002181000000000U0,53155,FARMACIA SAGRADO CORAZON,,Farmacias sin minisúper,0 a 5 personas,CALLE,MIGUEL F MARTINEZ D,286.0,,ZONA NORTE,22000.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6643208104.0,,,Fijo,-117.04215432,32.53905684,,,
