CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
02004464111005221000000000U1,114579,SUPER FARMACIA CONTINENTAL,,Farmacias sin minisúper,0 a 5 personas,CALLE,PRIMERA ARTICULO 123,8231,0,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03669790,32.53659864,,,
02001464112000281000000000U4,74450,SUPER FARMACIA DE ENSENADA,,Farmacias con minisúper,0 a 5 personas,AVENIDA,BENITO JUAREZ QUINTA,1358,,OBRERA,22830,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461757066,,,Fijo,-116.61559821,31.86374787,CENTRO Y PLAZA COMERCIAL,PLAZA CUAUHTEMOC,22
02001464111000491001000000U1,67372,SUPER FARMACIA DE ENSENADA,,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,LAS DUNAS,151,0,PLAYA ENSENADA,22880,"ENSENADA, Ensenada, BAJA CALIFORNIA",,CONTSUPERFARMA@GMAIL.COM,,Fijo,-116.61437998,31.85164836,,,
02001464111003282000000000U1,10147981,SUPER FARMACIA ENSENADA,,Farmacias sin minisúper,6 a 10 personas,CALLE,DELANTE EL ROSARIO,1292,,COSTA AZUL,22890,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.59504073,31.85235804,,,
02004464111013121000000000U3,11815566,SUPER FARMACIA MARINA,,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,CUCAPAH,20734,,AMPLIACION GUAYCURA,22214,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Semifijo,-116.91760015,32.50643967,,,
02001464111001841000000000U2,99173,SUPER FARMACIA MAS X MENOS,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,0,167,MANEADERO,22790,"RODOLFO SÁNCHEZ TABOADA (MANEADERO), Ensenada, BAJA CALIFORNIA",6461419715,HOREN_H1@HOTMAIL.COM,,Fijo,-116.57992743,31.73104551,,,
02001464112000423000000000U2,66429,SUPER FARMACIA Y VIDEO PREMIER,,Farmacias sin minisúper,11 a 30 personas,CALLE,DELANTE EL ROSARIO,875,1,BUENAVENTURA,22785,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461760522,FARMAVIDEOS@HOTMAIL.COM,,Fijo,-116.59838136,31.85202549,,,
02001464111001373001000000U0,156693,SUPER FARMACIAS DE ENSENADA,,Farmacias sin minisúper,6 a 10 personas,CALLE,SEPTIMA,700,0,ZONA CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,MAXMP07@HOTMAIL.COM,,Fijo,-116.62457491,31.86979492,,,
02001464111000631000000000S2,76455,SUPER FARMACIAS DE ENSENADA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,REFORMA,1975,0,VALLE VERDE,22839,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461759295,,,Fijo,-116.61098995,31.88242271,,,
02001464111001041000000000U3,76064,SUPER FARMACIAS DE ENSENADA,,Farmacias sin minisúper,0 a 5 personas,CARRETERA,TRANSPENINSULAR REFORMA,226,,ACAPULCO,22890,"ENSENADA, Ensenada, BAJA CALIFORNIA",,VALLEDORADOSFE@GMAIL.COM,,Fijo,-116.60299887,31.84140461,,,
02002464112001461001000000U9,65561,SUPER FARMACIAS DE MEXICALI,,Farmacias con minisúper,0 a 5 personas,BOULEVARD,VENUSTIANO CARRANZA,2001,2001,PASEOS DEL SOL,21399,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865610070,,,Fijo,-115.40517638,32.60919365,,,
02004464112003953000000000U9,11812166,SUPER LEY EXPRESS,CASA LEY SAPI SA DE CV,Farmacias con minisúper,11 a 30 personas,CALLE,HERMENEGILDO GALEANA,0,0,TORRES DEL MATAMOROS,22206,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.87302787,32.48463852,,,
02002464112002551000000000U6,11475848,SUPLEMENTOS,,Farmacias con minisúper,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,0,4,CERRAJERIA,21397,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862885962,,,Fijo,-115.35571753,32.58977440,CENTRO Y PLAZA COMERCIAL,PLAZA PUERTAS DEL SOL,3
02004464111008901000000000U5,8316854,SUPLEMENTOS MX TIJUANA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,COLOMBIA,9232,0,COLONIA MADERO,22040,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.02546467,32.52041915,CENTRO Y PLAZA COMERCIAL,PLAZA BELLA,13D
02001464112000921000000000U5,9584597,SUPLEMENTOS NV,,Farmacias con minisúper,0 a 5 personas,CALZADA,CORTEZ,2057,,HIDALGO,22880,"ENSENADA, Ensenada, BAJA CALIFORNIA",,EQUIZ23@GMAIL.COM,,Fijo,-116.58639867,31.86304995,,,
02003464111000442000038352S0,8723227,TECATE 4,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,DOCTOR ARTURO GUERRA F.,2500,,EL PEDREGAL,21460,"TECATE, Tecate, BAJA CALIFORNIA",,TECATE4@DMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.63194636,32.56660531,,,
02003464111000433000038352S9,8723226,TECATE JUÁREZ,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,DOCTOR ARTURO GUERRA F.,10,,BENITO JUAREZ,21480,"TECATE, Tecate, BAJA CALIFORNIA",,TECATE2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.63083902,32.55693786,,,
02003464111000461000038352S0,8723229,TECATE MORELOS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MIGUEL HIDALGO Y COSTILLA,1,,ROMERO,21410,"TECATE, Tecate, BAJA CALIFORNIA",,MORELOS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.63228186,32.57164689,,,
02003464111000472000038352S7,8723608,TECATE PARAISO,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO MORELOS,351,,CENTRO,21400,"TECATE, Tecate, BAJA CALIFORNIA",,PARAISO@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.62324496,32.57396005,,,
02004464111012381000000000U4,10081194,TFN THE FITNESS NETWORK,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO A PLAYAS DE TIJUANA,271,9,PLAYAS DE TIJUANA,22504,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.11497503,32.53361486,CENTRO Y PLAZA COMERCIAL,PLAZA TERRAZAS,9
02004464111012831000000000U8,10400840,THE PHARMA-CITY,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,SEPTIMA GALEANA,8141,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03650721,32.52950121,,,
02007464111000051000000000U0,10669816,THIS IS A GOOD FARMACIA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MALECON,,,PUERTO DE SAN FELIPE,21858,"SAN FELIPE                                                                                                    , San Felipe, BAJA CALIFORNIA",,,,Fijo,-114.83319064,31.02229520,,,
02004464112003831000000000U7,10786466,TJ FARMA,MERCADERIA JON S DE RL DE CV FARMACIA TIJUANA SA DE CV,Farmacias con minisúper,0 a 5 personas,CALLE,PASEO DE LOS HEROES,,,LAGUNA SALADA,22420,"TIJUANA, Tijuana, BAJA CALIFORNIA",,OPERACION@TJFARMA.COM,,Fijo,-116.96381078,32.50725900,,,
02004464111005981000000000U0,115578,TJ PHARMACY,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,DE LA AMISTAD,8800,103,CENTRO,22320,"TIJUANA, Tijuana, BAJA CALIFORNIA",6643642363,,,Fijo,-117.02999617,32.54053001,CENTRO Y PLAZA COMERCIAL,VIVA TIJUANA,103
02004464111008711000000000S8,8515872,TONIC LIFE,TONIC WORD CENTER SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,878,,GUILLEN,22106,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.97227599,32.50210845,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,878
02002464111004193001000442S7,6797339,TORITO,GRUPO LIQUIS SA DE CV,Farmacias con minisúper,31 a 50 personas,CALLE,MEXICALI SAN LUIS,4147,,DIVISION 2,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,FELIX.JUAN@GRUPO-LIQUIS.COM,,Fijo,-115.35715160,32.57664387,,,
02004464111005121000000000U3,112952,TPDEPOT,THE PHARMA DEPOT,Farmacias sin minisúper,11 a 30 personas,CALLE,LA ESCONDIDA Y O LAGUNA HANSON,1023,,LOS ALAMOS,22110,"TIJUANA, Tijuana, BAJA CALIFORNIA",,VENTAS@THEPHARMADEPOT.COM,,Fijo,-116.95784147,32.50728830,,,
02001464111003031000000000U2,10002859,TU FARMACIA,,Farmacias sin minisúper,0 a 5 personas,CALLE,11,1134,2,ZONA CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.62247670,31.87395683,,,
02004464111012531000000000U4,10663930,TU FARMACIA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,CONSTITUCION,1661,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",6641857687,TUFARMACIATJ@GMAIL.COM,,Fijo,-117.03771840,32.52750558,,,
02002464111002393000000000S1,147158,TURYS PHARMACY,VILLASAN SA DE CV,Farmacias con minisúper,6 a 10 personas,AVENIDA,5 DE MAYO A,0,,VICENTE GUERRERO ALGODONES,21970,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,,,Fijo,-114.73011147,32.71698287,,,
02002464113000331000000000U2,68512,UNIVERSAL NATURAL CENTER,,Farmacias con minisúper,0 a 5 personas,BOULEVARD,BENITO JUAREZ,2252,44,EX EJIDO COAHUILA,21090,"MEXICALI, Mexicali, BAJA CALIFORNIA",,FARMACIMULTIDESCUENTOS@HOTMAIL.COM,,Fijo,-115.44316170,32.62276531,,,
02004464111009532000038352S7,8723288,UNIVERSIDAD,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALZADA,TECNOLGICO,14487,,OTAY UNIVERSIDAD,22424,"TIJUANA, Tijuana, BAJA CALIFORNIA",,OTAYUNI@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.96865500,32.52991304,,,
02004464111010152000038352S1,8738076,VALLE DEL RUBI,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,BOULEVARD DE LOS FUNDADORES,223,,VALLE DEL RUBI SECCION LOMAS,22626,"TIJUANA, Tijuana, BAJA CALIFORNIA",,RUBI@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.03208292,32.49633930,,,
02004464111009853000038352S7,8723874,VILLA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,ABRAHAM GONZ?LEZ,3294,,FRANCISCO VILLA,22614,"TIJUANA, Tijuana, BAJA CALIFORNIA",,VILLA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.05691033,32.51197907,,,
02004464111002881000038352S6,137051,VILLA DEL REAL,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,CASTELLON BLANCO,5245,,VILLA DEL REAL VII,22205,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REAL@DEMISFARMACIAS.COM,WW.DEMISFARMACIAS.COM,Fijo,-116.85513479,32.50004976,,,
02004464111012811000000000U0,9992162,WISDOM TREE PHARMACEUTICALS,WISDOM TREE PHARMACEUTICALS SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,AGUA CALIENTE,4558,8,AVIACION,22014,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.00607434,32.51281386,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE COMERCIAL,C1-8
02004464111012821000000000U9,10410935,XANDER FARMACIA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,5 DE MAYO F,829,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",6649770397,,,Fijo,-117.04495656,32.53127160,,,
02002464112001732000045827M3,8320393,YELLOW PHARMACY,PROMASTEC SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,5 DE MAYO A,0,,VICENTE GUERRERO ALGODONES,21970,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,,,Fijo,-114.72973283,32.71712323,,,
